date,global_tilted_irradiance,shortwave_radiation,diffuse_radiation,direct_normal_irradiance,direct_radiation,terrestrial_radiation,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,snowfall,rain,pressure_msl,surface_pressure,cloud_cover_low,cloud_cover_mid,cloud_cover_high,vapour_pressure_deficit,weather_code,cloud_cover,et0_fao_evapotranspiration,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,surface_temperature,runoff,cape,total_column_integrated_water_vapour,region
2025-07-09 10:00:00+00:00,50.000004,50.0,40.81232,68.007866,9.187679,136.692,26.65,70.0,20.726873,29.759506,0.0,0.0,0.0,1011.6,1011.36957,1.0,5.0,4.0,1.0471959,0.0,8.0,0.06376377,7.69592,15.192682,10.784258,13.706991,,25.7,,,,Hokuriku
2025-07-09 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,25.8,72.0,20.369263,28.828545,0.0,0.0,0.0,1011.9,1011.6686,0.0,4.0,2.0,0.9296346,0.0,6.0,0.02212938,6.9899354,15.379206,11.888645,16.313938,,24.25,,,,Hokuriku
2025-07-09 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,25.15,74.0,20.187674,28.175797,0.0,0.0,0.0,1012.1,1011.8683,0.0,4.0,0.0,0.8306067,0.0,4.0,0.015931064,6.379216,15.484185,16.389616,17.592522,,23.2,,,,Hokuriku
2025-07-09 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,24.65,76.0,20.136484,27.700666,0.0,0.0,0.0,1012.2,1011.9679,0.0,5.0,0.0,0.7442236,0.0,4.0,0.011556629,6.0347,15.937878,17.354122,18.435053,,22.5,,,,Hokuriku
2025-07-09 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,24.2,78.0,20.120804,27.226168,0.0,0.0,0.0,1012.1,1011.86755,0.0,7.0,0.0,0.6641016,0.0,5.0,0.009386432,6.151683,16.394829,20.556128,19.23077,,22.0,,,,Hokuriku
2025-07-09 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,23.75,80.0,20.093023,26.71327,0.0,0.0,0.0,1012.1,1011.86694,0.0,10.0,0.0,0.5876541,0.0,8.0,0.007966188,6.489992,16.73516,19.440128,18.824812,,21.7,,,,Hokuriku
2025-07-09 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,23.45,81.0,20.001688,26.367588,0.0,0.0,0.0,1012.0,1011.76697,0.0,12.0,0.0,0.5482938,0.0,11.0,0.0065368772,6.489992,17.076298,19.440128,18.435053,,21.65,,,,Hokuriku
2025-07-09 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,23.3,83.0,20.249681,26.293499,0.0,0.0,0.0,1011.9,1011.6668,0.0,14.0,0.0,0.48615384,0.0,13.0,0.005115914,6.830519,17.418196,18.435053,18.060568,,21.8,,,,Hokuriku
2025-07-09 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,23.35,83.0,20.298546,26.368359,0.0,0.0,0.0,1011.9,1011.6668,0.0,14.0,0.0,0.48761916,0.0,14.0,0.005156828,6.830519,16.965895,18.435053,17.281584,,22.3,,,,Hokuriku
2025-07-09 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,23.7,82.0,20.443974,26.807861,0.0,0.0,0.0,1011.9,1011.66705,0.0,13.0,1.0,0.52728534,0.0,14.0,0.006336689,6.725354,16.071491,15.524177,15.5928755,,23.3,,,,Hokuriku
2025-07-09 20:00:00+00:00,16.0,16.0,13.3438635,35.83107,2.6561365,40.025375,24.3,81.0,20.829798,27.620518,0.0,0.0,0.0,1012.0,1011.7676,0.0,10.0,3.0,0.57694817,0.0,13.0,0.017370785,6.638072,14.494192,12.528798,14.381432,,24.8,,,,Hokuriku
2025-07-09 21:00:00+00:00,92.00001,92.0,67.75534,142.32031,24.24466,225.41356,25.1,79.0,21.200983,28.626537,0.0,0.0,0.0,1012.2,1011.96826,0.0,7.0,5.0,0.6688218,0.0,12.0,0.07037648,6.5693827,12.496719,9.462261,11.633606,,26.55,,,,Hokuriku
2025-07-09 22:00:00+00:00,207.0,207.0,132.696,206.06573,74.304,477.13144,25.9,77.0,21.558075,29.625938,0.0,0.0,0.0,1012.2,1011.9689,0.0,4.0,6.0,0.7680738,0.0,11.0,0.15006363,6.519877,10.8955765,6.3401003,7.59456,,28.35,,,,Hokuriku
2025-07-09 23:00:00+00:00,343.0,343.0,195.12756,272.80276,147.87244,717.25055,26.65,74.0,21.632524,30.367626,0.0,0.0,0.0,1012.3,1012.06946,0.0,1.0,8.0,0.9074943,0.0,10.0,0.24611814,6.849467,9.3876505,3.0127327,4.398633,,29.9,,,,Hokuriku
2025-07-10 00:00:00+00:00,498.0,498.0,253.39557,348.25204,244.60443,929.4027,27.2,72.0,21.713133,30.962536,0.0,0.0,0.0,1012.3,1012.06976,0.0,0.0,8.0,1.0093348,0.0,9.0,0.35332793,6.8399997,8.64,360.0,360.0,,30.95,,,,Hokuriku
2025-07-10 01:00:00+00:00,655.0,655.0,300.8061,426.4099,354.1939,1099.127,27.65,69.0,21.448166,31.85368,0.0,0.0,0.0,1012.2,1011.9702,0.0,0.0,8.0,1.1472812,0.0,9.0,0.46324906,7.2,8.647496,360.0,357.6141,,31.6,,,,Hokuriku
2025-07-10 02:00:00+00:00,784.0,784.0,331.66672,492.6868,452.33328,1214.8496,28.1,66.0,21.151476,32.86677,0.0,0.0,0.0,1012.0,1011.77045,0.0,2.0,6.0,1.2917564,0.0,9.0,0.55529994,7.5599995,9.007196,360.0,357.70944,,32.0,,,,Hokuriku
2025-07-10 03:00:00+00:00,855.0,855.0,335.08603,542.27106,519.91394,1268.6761,28.45,62.0,20.466406,33.157787,0.0,0.0,0.0,1011.7,1011.4709,0.0,4.0,5.0,1.4734576,0.0,9.0,0.60888934,8.28,9.726665,360.0,357.87894,,32.2,,,,Hokuriku
2025-07-10 04:00:00+00:00,843.0,843.0,338.22128,531.4061,504.77872,1256.9298,28.7,59.0,19.898973,32.98454,0.0,0.0,0.0,1011.5,1011.27094,0.0,7.0,3.0,1.6130557,0.0,9.0,0.60676706,8.64,10.440001,360.0,360.0,,32.15,,,,Hokuriku
2025-07-10 05:00:00+00:00,750.0,750.0,319.864,482.18515,430.136,1180.4001,28.8,57.0,19.43677,32.244884,0.0,0.0,0.0,1011.3,1011.0712,0.0,9.0,1.0,1.7016251,0.0,9.0,0.5496503,9.0,11.165805,360.0,1.8475709,,31.85,,,,Hokuriku
2025-07-10 06:00:00+00:00,604.0,604.0,284.35373,405.0284,319.64627,1044.2931,28.65,57.0,19.296925,31.165546,0.0,0.0,0.0,1011.3,1011.071,0.0,10.0,0.0,1.6869371,0.0,10.0,0.45354757,9.007196,11.570515,2.2905633,5.3557334,,31.3,,,,Hokuriku
2025-07-10 07:00:00+00:00,439.0,439.0,233.88956,316.37634,205.11044,857.8727,28.25,59.0,19.477629,30.532364,0.0,0.0,0.0,1011.4,1011.17065,1.0,10.0,0.0,1.5715725,0.0,11.0,0.34150463,9.028754,12.015589,4.5738406,8.615564,,30.3,,,,Hokuriku
2025-07-10 08:00:00+00:00,284.0,284.0,172.97604,231.78355,111.02396,633.83185,27.5,64.0,20.083508,30.130753,0.0,0.0,0.0,1011.7,1011.47034,3.0,9.0,0.0,1.3208747,0.0,12.0,0.22982688,8.707238,13.276144,7.12493,12.528798,,28.85,,,,Hokuriku
2025-07-10 09:00:00+00:00,153.99998,154.0,107.917564,157.39249,46.082436,387.42905,26.6,69.0,20.445642,29.450436,0.0,0.0,0.0,1012.0,1011.7693,5.0,8.0,0.0,1.0789535,0.0,13.0,0.1354572,8.473393,14.345898,12.26477,17.52567,,27.2,,,,Hokuriku
2025-07-10 10:00:00+00:00,50.0,50.0,40.67362,69.25008,9.326382,135.44716,25.7,75.0,20.935669,28.896069,0.0,0.0,0.0,1012.3,1012.0685,8.0,7.0,0.0,0.8250911,0.0,14.0,0.055906646,7.8625183,15.175612,15.945477,22.306253,,25.45,,,,Hokuriku
2025-07-10 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,24.9,79.0,21.00675,28.19896,0.0,0.0,0.0,1012.6,1012.3678,10.0,6.0,0.0,0.6609211,0.0,16.0,0.013728323,7.42159,15.459054,22.833694,27.758451,,23.95,,,,Hokuriku
2025-07-10 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,24.3,82.0,21.029394,27.703417,0.0,0.0,0.0,1012.7,1012.4674,11.0,6.0,0.0,0.54657245,0.0,17.0,0.007078453,6.792466,14.982228,32.005356,35.217674,,22.9,,,,Hokuriku
2025-07-10 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,23.95,82.0,20.687902,27.273752,0.0,0.0,0.0,1012.7,1012.46716,12.0,7.0,0.0,0.5352485,0.0,18.0,0.004531929,6.1094027,14.021525,44.999897,48.122223,,22.2,,,,Hokuriku
2025-07-10 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,23.7,81.0,20.24526,26.838787,0.0,0.0,0.0,1012.5,1012.26685,12.0,8.0,0.0,0.5565891,0.0,19.0,0.0044148583,5.815978,13.1041975,68.19853,69.075424,,21.75,,,,Hokuriku
2025-07-10 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,23.6,79.0,19.74417,26.442932,0.0,0.0,0.0,1012.3,1012.0669,12.0,9.0,0.0,0.61151695,1.0,21.0,0.0076185684,6.12,14.404499,90.0,91.43207,,21.45,,,,Hokuriku
2025-07-10 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,23.55,76.0,19.07319,25.86289,0.0,0.0,0.0,1012.0,1011.76697,12.0,10.0,0.0,0.6968186,1.0,22.0,0.016780138,7.5170207,17.076298,106.699326,108.43504,,21.4,,,,Hokuriku
2025-07-10 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,23.65,74.0,18.74252,25.633818,0.0,0.0,0.0,1011.9,1011.66705,13.0,12.0,0.0,0.7594609,1.0,23.0,0.024707422,8.699793,20.140705,114.44395,118.85556,,21.6,,,,Hokuriku
2025-07-10 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,23.8,72.0,18.448957,25.482864,0.0,0.0,0.0,1011.8,1011.5674,14.0,13.0,0.0,0.8253062,1.0,25.0,0.033026654,9.826088,21.868332,118.442825,122.90524,,22.05,,,,Hokuriku
2025-07-10 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,24.15,71.0,18.561417,25.838205,0.0,0.0,0.0,1011.9,1011.66736,16.0,14.0,0.0,0.872905,1.0,28.0,0.036692087,10.144082,22.065973,117.47435,123.6901,,22.9,,,,Hokuriku
2025-07-10 20:00:00+00:00,13.0,13.0,11.6140375,18.932602,1.3859625,38.822792,24.7,70.0,18.861296,26.456186,0.0,0.0,0.0,1012.1,1011.8679,20.0,16.0,0.0,0.9331596,1.0,31.0,0.05274696,10.636766,20.991426,113.962494,120.96369,,24.2,,,,Hokuriku
2025-07-10 21:00:00+00:00,76.0,76.0,61.419952,86.4847,14.580048,223.0856,25.35,70.0,19.483223,27.461073,0.0,0.0,0.0,1012.4,1012.1682,23.0,18.0,0.0,0.96990514,1.0,35.0,0.09152189,10.24578,18.998316,108.43504,117.05052,,25.75,,,,Hokuriku
2025-07-10 22:00:00+00:00,172.0,172.0,125.33759,129.98032,46.662407,475.0534,26.0,69.0,19.872688,28.293312,0.0,0.0,0.0,1012.7,1012.46875,27.0,19.0,0.0,1.0415237,1.0,39.0,0.15490852,10.308831,16.981165,102.09474,111.124794,,27.3,,,,Hokuriku
2025-07-10 23:00:00+00:00,290.0,290.0,193.46071,178.55794,96.53929,715.4491,26.7,68.0,20.304567,29.183102,0.0,0.0,0.0,1012.8,1012.56934,29.0,19.0,0.0,1.120338,1.0,41.0,0.23274678,10.495713,15.542662,95.906044,103.39252,,28.75,,,,Hokuriku
2025-07-11 00:00:00+00:00,427.0,427.0,263.3355,233.40717,163.66449,927.88715,27.3,67.0,20.63574,29.96011,0.0,0.0,0.0,1012.9,1012.6697,29.0,19.0,0.0,1.1966729,1.0,40.0,0.32268867,10.446206,14.512064,91.97489,97.12492,,29.85,,,,Hokuriku
2025-07-11 01:00:00+00:00,569.0,569.0,325.27335,293.76648,243.72665,1097.8846,28.0,65.0,20.80818,30.85841,0.1,0.0,0.1,1012.8,1012.57025,26.0,17.0,0.0,1.322078,51.0,36.0,0.42025578,10.446206,14.044615,88.025116,91.46877,,30.75,,,,Hokuriku
2025-07-11 02:00:00+00:00,691.0,691.0,367.12524,353.07684,323.87476,1213.8489,28.8,63.0,21.056374,32.538963,0.1,0.0,0.1,1012.5,1012.27094,22.0,14.0,0.0,1.4639826,51.0,29.0,0.50816005,10.1376915,13.339445,83.88459,86.906006,,31.6,,,,Hokuriku
2025-07-11 03:00:00+00:00,764.0,764.0,375.69818,405.27774,388.30182,1267.8694,29.6,60.0,21.01482,33.720627,0.1,0.0,0.1,1012.1,1011.87177,16.0,10.0,0.0,1.6574116,51.0,21.0,0.56791335,10.239453,13.138765,79.87539,80.53775,,32.3,,,,Hokuriku
2025-07-11 04:00:00+00:00,765.0,765.0,372.36133,413.5937,392.63867,1256.2556,30.25,58.0,21.071268,34.45259,0.1,0.0,0.1,1011.7,1011.4721,10.0,7.0,0.0,1.8063762,51.0,13.0,0.5779212,9.9571085,13.276144,77.4712,77.4712,,32.75,,,,Hokuriku
2025-07-11 05:00:00+00:00,697.0,697.0,341.13196,399.15796,355.86804,1179.7881,30.65,57.0,21.16112,34.49212,0.1,0.0,0.1,1011.4,1011.17255,4.0,3.0,0.0,1.8921194,51.0,6.0,0.5380557,10.041354,13.708391,75.46551,76.328674,,32.85,,,,Hokuriku
2025-07-11 06:00:00+00:00,579.0,579.0,292.00452,363.89365,286.99548,1043.6659,30.6,56.0,20.826525,33.530067,0.1,0.0,0.1,1011.3,1011.0726,1.0,1.0,0.0,1.930665,51.0,1.0,0.46113417,10.390226,14.408997,75.96373,77.00539,,32.45,,,,Hokuriku
2025-07-11 07:00:00+00:00,438.0,438.0,233.75302,315.3249,204.24698,857.1551,30.05,57.0,20.60196,32.605946,0.0,0.0,0.0,1011.4,1011.1722,0.0,0.0,0.0,1.8284035,0.0,0.0,0.36408904,11.013882,15.986595,78.6901,82.234924,,31.35,,,,Hokuriku
2025-07-11 08:00:00+00:00,296.0,296.0,172.70732,257.7672,123.29268,632.95465,28.95,59.0,20.133032,31.133999,0.0,0.0,0.0,1011.6,1011.37115,0.0,0.0,0.0,1.6365116,0.0,0.0,0.2652539,11.928989,18.72346,84.805664,88.89832,,29.55,,,,Hokuriku
2025-07-11 09:00:00+00:00,168.0,168.0,110.45158,197.1223,57.548424,386.33292,27.65,61.0,19.450884,29.294273,0.0,0.0,0.0,1011.9,1011.6703,0.0,0.0,0.0,1.4436085,0.0,0.0,0.18054807,13.32,22.392462,90.0,94.610565,,27.4,,,,Hokuriku
2025-07-11 10:00:00+00:00,56.000004,56.0,42.924576,97.421265,13.075424,134.0875,26.2,64.0,18.853643,27.343912,0.0,0.0,0.0,1012.2,1011.9689,1.0,0.0,0.0,1.223978,0.0,0.0,0.10723495,14.799459,25.567604,94.18484,99.72751,,25.2,,,,Hokuriku
2025-07-11 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,24.95,67.0,18.399698,25.76264,0.0,0.0,0.0,1012.4,1012.16785,2.0,0.0,0.0,1.0419214,0.0,2.0,0.07163653,15.629972,28.467329,97.94338,103.15755,,23.25,,,,Hokuriku
2025-07-11 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,23.95,69.0,17.914663,24.474869,0.0,0.0,0.0,1012.5,1012.2672,3.0,0.0,0.0,0.922034,0.0,3.0,0.066115834,16.09969,29.96662,100.30479,106.04001,,21.8,,,,Hokuriku
2025-07-11 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,23.25,71.0,17.69861,23.70939,0.0,0.0,0.0,1012.5,1012.2666,4.0,0.0,0.0,0.8270023,0.0,3.0,0.058689184,15.893093,30.05515,103.0919,108.869095,,20.8,,,,Hokuriku
2025-07-11 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,22.65,72.0,17.344526,23.043762,0.0,0.0,0.0,1012.3,1012.0663,5.0,0.0,0.0,0.77006674,0.0,2.0,0.05279061,15.281989,29.07989,105.01841,111.801476,,20.0,,,,Hokuriku
2025-07-11 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,22.2,73.0,17.130083,22.638077,0.0,0.0,0.0,1012.1,1011.86597,6.0,0.0,0.0,0.72257245,0.0,1.0,0.046308775,14.345898,27.534704,107.52566,115.55992,,19.45,,,,Hokuriku
2025-07-11 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,21.85,74.0,17.007942,22.417194,0.0,0.0,0.0,1011.9,1011.66583,8.0,0.0,0.0,0.68114996,0.0,1.0,0.03921168,13.1041975,25.455843,110.924576,118.7397,,19.15,,,,Hokuriku
2025-07-11 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,21.7,75.0,17.07522,22.490545,0.0,0.0,0.0,1011.7,1011.4655,9.0,0.0,0.0,0.6489847,0.0,4.0,0.032338582,11.770403,23.166218,113.42871,122.94922,,19.25,,,,Hokuriku
2025-07-11 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,21.8,75.0,17.171753,22.822277,0.0,0.0,0.0,1011.6,1011.36584,10.0,0.0,0.0,0.65295064,0.0,10.0,0.027793493,10.464797,20.883102,116.56499,125.88223,,19.75,,,,Hokuriku
2025-07-11 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,22.25,75.0,17.606153,23.67149,0.0,0.0,0.0,1011.6,1011.3661,11.0,0.0,13.0,0.67106056,1.0,22.0,0.022863764,9.021574,18.218275,118.61037,127.77575,,20.9,,,,Hokuriku
2025-07-11 20:00:00+00:00,14.999998,15.0,12.53911,34.07441,2.4608898,37.580334,23.0,74.0,18.116196,24.883358,0.0,0.0,0.0,1011.6,1011.3668,12.0,0.0,33.0,0.73032117,1.0,41.0,0.02594566,7.4128532,14.84318,119.05451,129.09386,,22.7,,,,Hokuriku
2025-07-11 21:00:00+00:00,87.00001,87.0,65.496994,128.59453,21.503006,220.68477,23.95,72.0,18.593004,26.357273,0.0,0.0,0.0,1011.7,1011.4674,13.0,1.0,56.0,0.8327594,2.0,61.0,0.0680607,5.315336,10.97262,118.30067,131.00899,,24.85,,,,Hokuriku
2025-07-11 22:00:00+00:00,196.0,196.0,130.4015,183.56451,65.598495,472.91544,24.95,71.0,19.328253,27.93982,0.0,0.0,0.0,1011.8,1011.568,13.0,1.0,77.0,0.91555834,3.0,80.0,0.13795833,3.7064266,7.145796,119.05451,130.91429,,27.05,,,,Hokuriku
2025-07-11 23:00:00+00:00,324.0,324.0,194.82916,239.54628,129.17084,713.59955,25.85,69.0,19.729443,29.340916,0.0,0.0,0.0,1011.7,1011.469,13.0,1.0,93.0,1.0323443,3.0,94.0,0.22356504,1.609969,3.8268526,116.56499,131.18582,,29.0,,,,Hokuriku
2025-07-12 00:00:00+00:00,469.0,469.0,258.0443,301.37427,210.95569,926.32996,26.6,68.0,20.209251,30.491077,0.0,0.0,0.0,1011.6,1011.3693,13.0,1.0,100.0,1.1137815,3.0,100.0,0.32811514,0.5091169,0.8049845,44.999897,116.56499,,30.45,,,,Hokuriku
2025-07-12 01:00:00+00:00,615.0,615.0,312.94955,364.51096,302.05045,1096.6063,27.25,66.0,20.344418,31.488838,0.0,0.0,0.0,1011.3,1011.07,12.0,1.0,95.0,1.2293663,3.0,94.0,0.4374207,1.609969,1.8,333.43503,323.13,,31.45,,,,Hokuriku
2025-07-12 02:00:00+00:00,736.0,736.0,350.65372,420.47464,385.34628,1212.8143,27.9,64.0,20.461859,32.713478,0.0,0.0,0.0,1010.8,1010.57074,9.0,1.0,81.0,1.3520021,3.0,80.0,0.5277728,3.396233,4.1046314,327.99466,322.12494,,32.3,,,,Hokuriku
2025-07-12 03:00:00+00:00,805.0,805.0,358.63416,466.21796,446.36584,1267.0278,28.5,62.0,20.513508,33.472202,0.0,0.0,0.0,1010.2,1009.97125,6.0,1.0,62.0,1.4777291,2.0,61.0,0.5806019,5.1919937,6.193674,326.3099,324.46225,,32.95,,,,Hokuriku
2025-07-12 04:00:00+00:00,801.0,801.0,356.8149,468.1862,444.1851,1255.5408,28.95,60.0,20.405066,33.5608,0.0,0.0,0.0,1009.6,1009.3716,4.0,0.0,41.0,1.5965588,1.0,40.0,0.5828142,6.792466,8.0899935,327.99466,327.72437,,33.25,,,,Hokuriku
2025-07-12 05:00:00+00:00,724.0,724.0,330.0721,442.1234,393.9279,1179.1248,29.2,59.0,20.36708,33.135548,0.0,0.0,0.0,1009.2,1008.9721,1.0,0.0,23.0,1.6602631,1.0,22.0,0.5346445,7.9036193,9.19939,329.9315,329.42084,,33.15,,,,Hokuriku
2025-07-12 06:00:00+00:00,598.0,598.0,285.5399,396.46765,312.4601,1042.9767,29.1,59.0,20.273464,32.183247,0.0,0.0,0.0,1008.9,1008.6718,0.0,0.0,10.0,1.6507261,0.0,10.0,0.44980916,8.217153,9.826088,331.1893,331.55716,,32.6,,,,Hokuriku
2025-07-12 07:00:00+00:00,450.0,450.0,231.02623,338.39462,218.97377,856.3625,28.6,61.0,20.344112,31.504215,0.0,0.0,0.0,1008.9,1008.6716,0.0,0.0,2.0,1.5254531,0.0,3.0,0.34369466,7.729527,9.360001,332.24155,337.3801,,31.3,,,,Hokuriku
2025-07-12 08:00:00+00:00,302.0,302.0,172.20152,271.80103,129.79848,631.9878,27.7,64.0,20.27269,30.779316,0.0,0.0,0.0,1009.0,1008.77094,0.0,0.0,0.0,1.336359,0.0,0.0,0.23139217,6.28713,8.12197,336.3706,347.19574,,29.3,,,,Hokuriku
2025-07-12 09:00:00+00:00,170.0,170.0,110.52304,204.37572,59.47696,385.13315,26.6,69.0,20.445642,29.972061,0.0,0.0,0.0,1009.3,1009.0699,0.0,0.0,0.0,1.0789535,0.0,0.0,0.12790589,4.896529,7.208994,342.8972,2.8623457,,26.85,,,,Hokuriku
2025-07-12 10:00:00+00:00,56.000008,56.0,42.71227,99.37619,13.287731,132.61176,25.4,73.0,20.208204,28.893734,0.0,0.0,0.0,1009.5,1009.26886,0.0,0.0,0.0,0.8754537,0.0,0.0,0.03644551,3.2399998,6.6185193,360.0,22.380184,,24.4,,,,Hokuriku
2025-07-12 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,24.3,78.0,20.217773,27.966202,0.0,0.0,0.0,1009.7,1009.46814,0.0,0.0,0.0,0.668082,0.0,0.0,0.0,2.0991426,6.8777895,30.963696,42.878906,,22.25,,,,Hokuriku
2025-07-12 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,23.45,81.0,20.001688,27.00792,0.0,0.0,0.0,1009.7,1009.4675,4.0,0.0,0.0,0.5482938,0.0,4.0,0.0,2.0991426,7.2,59.03632,53.13002,,20.75,,,,Hokuriku
2025-07-12 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,22.8,84.0,19.954292,26.30887,0.0,0.0,0.0,1009.5,1009.26697,12.0,1.0,11.0,0.44395828,0.0,15.0,0.0,2.2768397,7.289445,71.564964,57.094753,,19.8,,,,Hokuriku
2025-07-12 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,22.15,86.0,19.696768,25.481169,0.0,0.0,0.0,1009.2,1008.96643,24.0,2.0,29.0,0.37345266,1.0,32.0,0.0,2.6208394,6.989936,74.054535,55.491425,,19.15,,,,Hokuriku
2025-07-12 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,21.55,89.0,19.65906,24.796732,0.0,0.0,0.0,1008.9,1008.66614,37.0,3.0,49.0,0.28289104,2.0,52.0,0.0,3.0758414,6.696387,69.44387,53.74608,,18.75,,,,Hokuriku
2025-07-12 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,21.15,91.0,19.622194,24.357897,0.0,0.0,0.0,1008.5,1008.26587,49.0,5.0,69.0,0.22586107,2.0,71.0,0.0,3.219938,6.1305785,63.435013,49.76371,,18.7,,,,Hokuriku
2025-07-12 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,20.95,91.0,19.424503,24.06128,0.0,0.0,0.0,1008.1,1007.86566,59.0,6.0,87.0,0.22311163,3.0,88.0,0.0,3.219938,5.6002855,63.435013,44.999897,,19.0,,,,Hokuriku
2025-07-12 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,21.0,91.0,19.473925,24.135336,0.0,0.0,0.0,1007.8,1007.56604,63.0,6.0,99.0,0.22379613,3.0,100.0,0.0,3.219938,4.8433046,63.435013,41.98713,,19.7,,,,Hokuriku
2025-07-12 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,21.45,89.0,19.56049,24.69707,0.0,0.0,0.0,1007.6,1007.3664,61.0,6.0,100.0,0.28116918,3.0,100.0,0.0,2.7416782,4.072935,66.801384,44.999897,,21.0,,,,Hokuriku
2025-07-12 20:00:00+00:00,12.0,12.0,10.782591,17.083918,1.2174091,36.299736,22.2,85.0,19.557432,25.52539,0.0,0.0,0.0,1007.5,1007.267,53.0,5.0,100.0,0.40134978,3.0,100.0,0.0024737413,2.1897945,2.5959969,80.53775,56.309914,,22.9,,,,Hokuriku
2025-07-12 21:00:00+00:00,73.0,73.0,59.576,80.70482,13.424,218.21571,23.15,80.0,19.509338,26.55383,0.0,0.0,0.0,1007.4,1007.16785,43.0,3.0,100.0,0.56683135,3.0,100.0,0.044658743,1.484318,1.8,104.03627,90.0,,25.15,,,,Hokuriku
2025-07-12 22:00:00+00:00,169.0,169.0,123.843094,126.96057,45.156906,470.72076,24.2,75.0,19.48824,27.619638,0.0,0.0,0.0,1007.3,1007.06866,31.0,2.0,100.0,0.7547023,3.0,100.0,0.11305691,1.2979984,1.5273507,146.3099,135.0001,,27.5,,,,Hokuriku
2025-07-12 23:00:00+00:00,298.0,298.0,193.36674,194.5719,104.633255,711.70337,25.25,71.0,19.615793,28.703857,0.0,0.0,0.0,1007.2,1006.9694,20.0,1.0,100.0,0.93201375,3.0,100.0,0.20517512,1.484318,2.2768397,165.96373,161.56496,,29.6,,,,Hokuriku
2025-07-13 00:00:00+00:00,456.0,456.0,259.35068,281.44003,196.64932,924.73486,26.25,67.0,19.636778,29.713043,0.0,0.0,0.0,1006.9,1006.6705,13.0,0.0,99.0,1.1252179,3.0,99.0,0.3189925,1.484318,2.16,194.03627,180.0,,31.25,,,,Hokuriku
2025-07-13 01:00:00+00:00,626.0,626.0,308.56625,383.561,317.43375,1095.2938,27.35,64.0,19.941618,31.508175,0.0,0.0,0.0,1006.4,1006.17114,9.0,0.0,88.0,1.3093638,3.0,88.0,0.44488716,1.2979984,1.609969,236.3099,206.56499,,32.5,,,,Hokuriku
2025-07-13 02:00:00+00:00,774.0,774.0,333.595,481.00943,440.405,1211.7474,28.6,61.0,20.344112,33.855846,0.0,0.0,0.0,1005.8,1005.5722,5.0,0.0,72.0,1.5254531,2.0,72.0,0.55977803,1.9386592,1.835647,291.80148,281.3099,,33.65,,,,Hokuriku
2025-07-13 03:00:00+00:00,864.0,864.0,329.80493,558.37976,534.19507,1266.1494,29.85,58.0,20.697666,35.634,0.0,0.0,0.0,1005.2,1004.9733,3.0,0.0,54.0,1.7655029,2.0,54.0,0.63500816,3.319036,3.8939953,310.60123,303.6901,,34.6,,,,Hokuriku
